"hh_pop_rep_num","hh_intro","hhead_note","person_number","person_gender","person_age","male_adult","female_adult","male_youth","female_youth","male_child","female_child","PARENT_KEY","KEY"
1,NA,NA,NA,"M",84,1,0,0,0,0,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",72,0,2,0,0,0,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",49,0,2,0,0,0,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",19,0,0,0,4,0,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"F",17,0,0,0,4,0,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"M",14,0,0,0,0,5,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
7,NA,NA,NA,"F",9,0,0,0,0,0,6,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[7]"
8,NA,NA,NA,"M",28,0,0,3,0,0,0,"uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294","uuid:c5dae52b-27a9-4ac9-b286-f4f88cfc6294/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[8]"
1,NA,NA,NA,"M",50,1,0,0,0,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",47,0,2,0,0,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",27,0,0,3,0,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",25,0,0,3,0,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",23,0,0,3,0,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"F",20,0,0,0,4,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
7,NA,NA,NA,"M",18,0,0,3,0,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[7]"
8,NA,NA,NA,"F",11,0,0,0,0,0,6,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[8]"
9,NA,NA,NA,"F",28,0,0,0,4,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[9]"
10,NA,NA,NA,"F",22,0,0,0,4,0,0,"uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f","uuid:3371b338-5a4e-4c7f-a05d-9654df390a3f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[10]"
1,NA,NA,NA,"M",46,1,0,0,0,0,0,"uuid:1791d608-1f35-4f92-b26a-1cf135b07a33","uuid:1791d608-1f35-4f92-b26a-1cf135b07a33/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",33,0,2,0,0,0,0,"uuid:1791d608-1f35-4f92-b26a-1cf135b07a33","uuid:1791d608-1f35-4f92-b26a-1cf135b07a33/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",14,0,0,0,0,0,6,"uuid:1791d608-1f35-4f92-b26a-1cf135b07a33","uuid:1791d608-1f35-4f92-b26a-1cf135b07a33/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",66,1,0,0,0,0,0,"uuid:22462bd0-e744-4f49-81f9-8cb83c62f629","uuid:22462bd0-e744-4f49-81f9-8cb83c62f629/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",65,0,2,0,0,0,0,"uuid:22462bd0-e744-4f49-81f9-8cb83c62f629","uuid:22462bd0-e744-4f49-81f9-8cb83c62f629/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",23,0,0,3,0,0,0,"uuid:22462bd0-e744-4f49-81f9-8cb83c62f629","uuid:22462bd0-e744-4f49-81f9-8cb83c62f629/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",27,0,0,3,0,0,0,"uuid:22462bd0-e744-4f49-81f9-8cb83c62f629","uuid:22462bd0-e744-4f49-81f9-8cb83c62f629/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"M",54,1,0,0,0,0,0,"uuid:c5c1a0b2-f512-42d2-9ad8-12bed68afe30","uuid:c5c1a0b2-f512-42d2-9ad8-12bed68afe30/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",43,1,0,0,0,0,0,"uuid:c5c1a0b2-f512-42d2-9ad8-12bed68afe30","uuid:c5c1a0b2-f512-42d2-9ad8-12bed68afe30/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",80,1,0,0,0,0,0,"uuid:c5c1a0b2-f512-42d2-9ad8-12bed68afe30","uuid:c5c1a0b2-f512-42d2-9ad8-12bed68afe30/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",35,1,0,0,0,0,0,"uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1","uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",21,0,0,0,4,0,0,"uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1","uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",20,0,0,0,4,0,0,"uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1","uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",16,0,0,0,4,0,0,"uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1","uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",4,0,0,0,0,5,0,"uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1","uuid:2eebef0d-b87d-4c0a-b614-96e2f6fc90f1/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
1,NA,NA,NA,"M",55,1,0,0,0,0,0,"uuid:952174d5-837a-43e1-8a87-15b840e32828","uuid:952174d5-837a-43e1-8a87-15b840e32828/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",49,0,2,0,0,0,0,"uuid:952174d5-837a-43e1-8a87-15b840e32828","uuid:952174d5-837a-43e1-8a87-15b840e32828/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",28,0,0,3,0,0,0,"uuid:952174d5-837a-43e1-8a87-15b840e32828","uuid:952174d5-837a-43e1-8a87-15b840e32828/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",22,0,0,0,4,0,0,"uuid:952174d5-837a-43e1-8a87-15b840e32828","uuid:952174d5-837a-43e1-8a87-15b840e32828/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"F",7,0,0,0,0,0,6,"uuid:952174d5-837a-43e1-8a87-15b840e32828","uuid:952174d5-837a-43e1-8a87-15b840e32828/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
1,NA,NA,NA,"M",52,1,0,0,0,0,0,"uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8","uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",38,0,2,0,0,0,0,"uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8","uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",75,0,2,0,0,0,0,"uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8","uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",9,0,0,0,0,0,6,"uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8","uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",80,1,0,0,0,0,0,"uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8","uuid:16cf72fb-c895-4f56-b940-37979fdbaaf8/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
1,NA,NA,NA,"M",35,1,0,0,0,0,0,"uuid:6dfd809a-34ed-45ba-8f8c-af266cc04814","uuid:6dfd809a-34ed-45ba-8f8c-af266cc04814/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",17,0,0,0,4,0,0,"uuid:6dfd809a-34ed-45ba-8f8c-af266cc04814","uuid:6dfd809a-34ed-45ba-8f8c-af266cc04814/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",14,0,0,0,0,0,6,"uuid:6dfd809a-34ed-45ba-8f8c-af266cc04814","uuid:6dfd809a-34ed-45ba-8f8c-af266cc04814/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",37,1,0,0,0,0,0,"uuid:baf2938a-9003-440c-94d6-44c2eb98f729","uuid:baf2938a-9003-440c-94d6-44c2eb98f729/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",40,0,2,0,0,0,0,"uuid:baf2938a-9003-440c-94d6-44c2eb98f729","uuid:baf2938a-9003-440c-94d6-44c2eb98f729/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",12,0,0,0,0,5,0,"uuid:baf2938a-9003-440c-94d6-44c2eb98f729","uuid:baf2938a-9003-440c-94d6-44c2eb98f729/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",6,0,0,0,0,0,6,"uuid:baf2938a-9003-440c-94d6-44c2eb98f729","uuid:baf2938a-9003-440c-94d6-44c2eb98f729/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"F",35,0,2,0,0,0,0,"uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d","uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",42,1,0,0,0,0,0,"uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d","uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",16,0,0,3,0,0,0,"uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d","uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",9,0,0,0,0,0,6,"uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d","uuid:f098304f-c05f-4537-9e9c-b4c8ca41239d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"M",56,1,0,0,0,0,0,"uuid:a74ca207-5b4c-4648-bb1b-3921ef5074a5","uuid:a74ca207-5b4c-4648-bb1b-3921ef5074a5/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",53,0,2,0,0,0,0,"uuid:a74ca207-5b4c-4648-bb1b-3921ef5074a5","uuid:a74ca207-5b4c-4648-bb1b-3921ef5074a5/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",20,0,0,0,4,0,0,"uuid:a74ca207-5b4c-4648-bb1b-3921ef5074a5","uuid:a74ca207-5b4c-4648-bb1b-3921ef5074a5/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",58,1,0,0,0,0,0,"uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826","uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",44,0,2,0,0,0,0,"uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826","uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",33,0,2,0,0,0,0,"uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826","uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",10,0,0,0,0,5,0,"uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826","uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"F",3,0,0,0,0,0,6,"uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826","uuid:806d2b9f-159f-4efb-8b0f-58d08f9c7826/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
1,NA,NA,NA,"M",54,1,0,0,0,0,0,"uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db","uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",53,0,2,0,0,0,0,"uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db","uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",34,0,2,0,0,0,0,"uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db","uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",18,0,0,3,0,0,0,"uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db","uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"F",6,0,0,0,0,0,6,"uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db","uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"F",85,0,2,0,0,0,0,"uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db","uuid:13b725f2-b3b3-411e-aaf4-c451d53f50db/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
1,NA,NA,NA,"M",53,1,0,0,0,0,0,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",51,0,2,0,0,0,0,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",30,0,0,0,4,0,0,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",22,0,0,0,4,0,0,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",14,0,0,0,0,5,0,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"F",10,0,0,0,0,0,6,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
7,NA,NA,NA,"M",7,0,0,0,0,5,0,"uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122","uuid:9c9efac7-0d5e-4740-ada1-9185f7f2e122/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[7]"
1,NA,NA,NA,"M",32,1,0,0,0,0,0,"uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da","uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",27,0,0,0,4,0,0,"uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da","uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",7,0,0,0,0,5,0,"uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da","uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"M",3,0,0,0,0,5,0,"uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da","uuid:93fbaec2-e6b8-4501-9466-1e7a3cdf63da/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
1,NA,NA,NA,"M",55,1,0,0,0,0,0,"uuid:73aba103-5b8e-4321-b193-6eb2f9973625","uuid:73aba103-5b8e-4321-b193-6eb2f9973625/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",48,0,2,0,0,0,0,"uuid:73aba103-5b8e-4321-b193-6eb2f9973625","uuid:73aba103-5b8e-4321-b193-6eb2f9973625/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",3,0,0,0,0,0,6,"uuid:73aba103-5b8e-4321-b193-6eb2f9973625","uuid:73aba103-5b8e-4321-b193-6eb2f9973625/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",51,1,0,0,0,0,0,"uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f","uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",47,0,2,0,0,0,0,"uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f","uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",19,0,0,0,4,0,0,"uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f","uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",9,0,0,0,0,0,6,"uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f","uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",7,0,0,0,0,5,0,"uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f","uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
6,NA,NA,NA,"M",23,0,0,3,0,0,0,"uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f","uuid:e9e07fe4-cd07-4b5c-a323-ef1c787cd58f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[6]"
1,NA,NA,NA,"M",87,1,0,0,0,0,0,"uuid:d6e1eed6-f639-4728-ad2f-94c994e98764","uuid:d6e1eed6-f639-4728-ad2f-94c994e98764/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",31,1,0,0,0,0,0,"uuid:d6e1eed6-f639-4728-ad2f-94c994e98764","uuid:d6e1eed6-f639-4728-ad2f-94c994e98764/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"M",88,1,0,0,0,0,0,"uuid:d6e1eed6-f639-4728-ad2f-94c994e98764","uuid:d6e1eed6-f639-4728-ad2f-94c994e98764/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",89,1,0,0,0,0,0,"uuid:7c716990-6016-4fa2-9328-7d299a5b4cfb","uuid:7c716990-6016-4fa2-9328-7d299a5b4cfb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"M",31,1,0,0,0,0,0,"uuid:7c716990-6016-4fa2-9328-7d299a5b4cfb","uuid:7c716990-6016-4fa2-9328-7d299a5b4cfb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",87,0,2,0,0,0,0,"uuid:7c716990-6016-4fa2-9328-7d299a5b4cfb","uuid:7c716990-6016-4fa2-9328-7d299a5b4cfb/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
1,NA,NA,NA,"M",52,1,0,0,0,0,0,"uuid:6fe56098-896a-4e0c-af79-3fafed425a7d","uuid:6fe56098-896a-4e0c-af79-3fafed425a7d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",42,0,2,0,0,0,0,"uuid:6fe56098-896a-4e0c-af79-3fafed425a7d","uuid:6fe56098-896a-4e0c-af79-3fafed425a7d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
3,NA,NA,NA,"F",19,0,0,0,4,0,0,"uuid:6fe56098-896a-4e0c-af79-3fafed425a7d","uuid:6fe56098-896a-4e0c-af79-3fafed425a7d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[3]"
4,NA,NA,NA,"F",17,0,0,0,4,0,0,"uuid:6fe56098-896a-4e0c-af79-3fafed425a7d","uuid:6fe56098-896a-4e0c-af79-3fafed425a7d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[4]"
5,NA,NA,NA,"M",25,0,0,3,0,0,0,"uuid:6fe56098-896a-4e0c-af79-3fafed425a7d","uuid:6fe56098-896a-4e0c-af79-3fafed425a7d/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[5]"
1,NA,NA,NA,"M",34,1,0,0,0,0,0,"uuid:69d5607a-4ea1-4551-be84-b6901637f32f","uuid:69d5607a-4ea1-4551-be84-b6901637f32f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[1]"
2,NA,NA,NA,"F",28,0,0,0,4,0,0,"uuid:69d5607a-4ea1-4551-be84-b6901637f32f","uuid:69d5607a-4ea1-4551-be84-b6901637f32f/survey_grp/SECTION_HOUSEHOLD_INFO/householdpopulation/hh_pop_repeat[2]"
